"","(Intercept)","Af21","zz","mean_spT","pwtemp","bareground","Af21:zz","sd"
"1976",2.9026513557077,-1.01763104713197,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1977",1.22584141951341,-0.54181110298483,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1978",1.82533511447128,-0.668989503456399,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1979",1.78938831937631,-0.648127615562565,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1980",2.27261654540429,-0.847632615439202,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1981",1.41501511249343,-0.551573291833942,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1982",1.4891512650781,-0.611621939149075,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1983",1.39430213135241,-0.561878886167505,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1984",1.70235619024095,-0.690508557807665,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1985",1.89410597846303,-0.712006456880352,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1986",2.06699142240282,-0.801175764515387,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1987",2.10317806611857,-0.848821120883206,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1988",2.10760755492521,-0.784997847194196,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1989",2.19091226264349,-0.833908569967083,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1990",1.69737115502927,-0.649369657337684,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1991",2.61684503887891,-0.865025651705697,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1992",1.55486199794795,-0.638033590856792,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1993",2.12289602724314,-0.773220733689413,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1994",1.32383738340639,-0.5702983184933,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1995",1.7191164192701,-0.67673139399601,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1996",2.18671379411269,-0.800104235209282,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1997",2.29323777446871,-0.848935807829643,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1998",1.76103135636769,-0.670345172267625,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"1999",2.01883438821495,-0.699440610161888,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2000",2.13449489715209,-0.778279723989331,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2001",2.38443300111967,-0.91655797478764,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2002",2.26006224596497,-0.827968102461734,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2003",2.76752991807972,-1.06933496993719,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2004",1.83869266748451,-0.729787178559629,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2005",2.01946600968451,-0.757694503942446,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2006",2.32354356071284,-0.804237126143668,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2007",1.40584309134158,-0.544257401590746,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2008",1.84647557605105,-0.699709711988916,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2009",2.09034356388381,-0.741820840070347,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2010",1.56766493686443,-0.600020175031993,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2011",2.56200809927992,-0.890845998564536,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
"2012",2.19204270021365,-0.76149943460161,0.651317393859964,0.0210202857823077,0.0559748914091374,0.0132816734515263,0.0639472635310356,0.572345542531696
