"","(Intercept)","Af21","zz1","mean_spT","pwtemp","bareground","Af21:zz1","sd"
"1976",10.9990245165311,-0.608964395289517,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1977",10.6822722806552,-0.595451095912174,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1978",10.8894224538937,-0.615381733833311,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1979",10.9456007740765,-0.585797797901497,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1980",11.1416684269054,-0.651556068915088,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1981",10.7158601751288,-0.601979365201483,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1982",10.7688103188849,-0.63198462223895,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1983",10.7570479327047,-0.582887705026421,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1984",10.7103963591704,-0.55286121726428,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1985",10.8078157614412,-0.645880892540316,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1986",10.9326183590044,-0.648326904562767,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1987",11.0164794888123,-0.682759486540746,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1988",11.0674448143053,-0.618255637757275,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1989",10.9924360509745,-0.640193062673461,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1990",10.8435504982098,-0.569475392919406,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1991",11.1534282750951,-0.622133158472361,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1992",10.783319124856,-0.570529388521383,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1993",11.024653617294,-0.638550003285158,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1994",10.8393745233652,-0.626177511372551,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1995",10.9137302381641,-0.611661493419578,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1996",10.8711291672818,-0.57694716516394,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1997",11.2618161045666,-0.702420802245642,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1998",11.0091045030639,-0.587555662827027,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"1999",10.9180239870875,-0.57244651429012,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2000",10.9365433337096,-0.609307256223209,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2001",11.0386666288316,-0.627929800087304,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2002",11.1136813052596,-0.622199199954498,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2003",11.1002061849722,-0.672628819008227,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2004",10.954606376536,-0.618771178926329,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2005",10.9171363791757,-0.666457510290168,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2006",11.0316544350268,-0.544115741230564,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2007",10.8060239140221,-0.590908088017169,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2008",10.9380223022443,-0.582713129646667,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2009",10.9299751967885,-0.627240815473051,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2010",11.05230329685,-0.613189634154921,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2011",11.133622675623,-0.581439277584608,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
"2012",11.0204546587632,-0.5284217808533,0.360319840777392,0.0242723196527107,0.0644535711164419,0.000519861004965024,0.0412742048120386,0.611161605676771
